ds,facility,max_spots,weekend,weekday,taken_digit,taken_paper,taken_all,perc_free
2021/6/23T21:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/23T22:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/23T23:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/24T0:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T1:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T2:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T3:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T4:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T5:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T6:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T7:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T8:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T9:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T10:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T11:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T12:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T13:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T14:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T15:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T16:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T17:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T18:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T19:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T20:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T21:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T22:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/24T23:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/6/25T0:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T1:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T2:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T3:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T4:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T5:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T6:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T7:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T8:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T9:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T10:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T11:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T12:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T13:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T14:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T15:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T16:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T17:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T18:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T19:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T20:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T21:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T22:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/25T23:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/6/26T0:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T1:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T2:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T3:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T4:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T5:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T6:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T7:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T8:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T9:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T10:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T11:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T12:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T13:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T14:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T15:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T16:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T17:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T18:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T19:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T20:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T21:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T22:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/26T23:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/6/27T0:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T1:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T2:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T3:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T4:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T5:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T6:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T7:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T8:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T9:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T10:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T11:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T12:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T13:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T14:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T15:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T16:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T17:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T18:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T19:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T20:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T21:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T22:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/27T23:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/6/28T0:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T1:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T2:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T3:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T4:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T5:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T6:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T7:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T8:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T9:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T10:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T11:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T12:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T13:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T14:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T15:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T16:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T17:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T18:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T19:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T20:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T21:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T22:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/28T23:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/6/29T0:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T1:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T2:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T3:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T4:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T5:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T6:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T7:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T8:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T9:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T10:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T11:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T12:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T13:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T14:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T15:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T16:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T17:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T18:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T19:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T20:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T21:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T22:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/29T23:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/6/30T0:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T1:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T2:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T3:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T4:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T5:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T6:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T7:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T8:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T9:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T10:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T11:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T12:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T13:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T14:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T15:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T16:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T17:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T18:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T19:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T20:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T21:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T22:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/6/30T23:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/1T0:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T1:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T2:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T3:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T4:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T5:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T6:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T7:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T8:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T9:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T10:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T11:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T12:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T13:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T14:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T15:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T16:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T17:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T18:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T19:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T20:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T21:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T22:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/1T23:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/2T0:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T1:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T2:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T3:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T4:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T5:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T6:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T7:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T8:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T9:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T10:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T11:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T12:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T13:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T14:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T15:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T16:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T17:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T18:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T19:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T20:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T21:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T22:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/2T23:00:00+00:00,Burgdorf,155,0,4,0,0,0,100.0
2021/7/3T0:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T1:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T2:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T3:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T4:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T5:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T6:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T7:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T8:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T9:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T10:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T11:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T12:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T13:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T14:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T15:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T16:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T17:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T18:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T19:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T20:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T21:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T22:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/3T23:00:00+00:00,Burgdorf,155,1,5,0,0,0,100.0
2021/7/4T0:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T1:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T2:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T3:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T4:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T5:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T6:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T7:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T8:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T9:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T10:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T11:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T12:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T13:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T14:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T15:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T16:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T17:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T18:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T19:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T20:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T21:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T22:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/4T23:00:00+00:00,Burgdorf,155,1,6,0,0,0,100.0
2021/7/5T0:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T1:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T2:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T3:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T4:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T5:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T6:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T7:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T8:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T9:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T10:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T11:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T12:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T13:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T14:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T15:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T16:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T17:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T18:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T19:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T20:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T21:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T22:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/5T23:00:00+00:00,Burgdorf,155,0,0,0,0,0,100.0
2021/7/6T0:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T1:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T2:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T3:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T4:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T5:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T6:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T7:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T8:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T9:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T10:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T11:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T12:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T13:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T14:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T15:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T16:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T17:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T18:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T19:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T20:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T21:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T22:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/6T23:00:00+00:00,Burgdorf,155,0,1,0,0,0,100.0
2021/7/7T0:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T1:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T2:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T3:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T4:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T5:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T6:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T7:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T8:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T9:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T10:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T11:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T12:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T13:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T14:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T15:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T16:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T17:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T18:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T19:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T20:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T21:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T22:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/7T23:00:00+00:00,Burgdorf,155,0,2,0,0,0,100.0
2021/7/8T0:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/8T1:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/8T2:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/8T3:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/8T4:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/8T5:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/8T6:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/8T7:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
2021/7/8T8:00:00+00:00,Burgdorf,155,0,3,0,0,0,100.0
